,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,ConfirmedCases,ConfirmedDeaths,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay
192,11/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,8977,252,40.74,60.24,40.56,41.03,37.5
193,12/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,8981,252,40.74,60.24,40.56,41.03,37.5
194,13/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,8984,253,40.74,60.24,40.56,41.03,37.5
195,14/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9001,253,40.74,60.24,40.56,41.03,37.5
196,15/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9011,253,40.74,60.24,40.56,41.03,37.5
197,16/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9015,254,40.74,60.24,40.56,41.03,37.5
198,17/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9025,255,40.74,60.24,40.56,41.03,37.5
199,18/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9028,255,40.74,60.24,40.56,41.03,37.5
200,19/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9028,255,40.74,60.24,40.56,41.03,37.5
201,20/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9034,255,40.74,60.24,40.56,41.03,37.5
202,21/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9053,255,40.74,60.24,40.56,41.03,37.5
203,22/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9059,255,40.74,60.24,40.56,41.03,37.5
204,23/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9085,255,40.74,60.24,40.56,41.03,37.5
205,24/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9092,255,40.74,60.24,40.56,41.03,37.5
206,25/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9111,255,40.74,60.24,40.56,41.03,37.5
207,26/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9117,255,40.74,60.24,40.56,41.03,37.5
208,27/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9132,255,40.74,60.24,40.56,41.03,37.5
209,28/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9150,255,40.74,60.24,40.56,41.03,37.5
210,29/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9172,255,40.74,60.24,40.56,41.03,37.5
211,30/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9208,255,40.74,60.24,40.56,41.03,37.5
212,31/07/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9240,255,40.74,60.24,40.56,41.03,37.5
213,01/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9253,255,40.74,60.24,40.56,41.03,37.5
214,02/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9268,255,40.74,60.24,40.56,41.03,37.5
215,03/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9334,256,40.74,60.24,40.56,41.03,37.5
216,04/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9362,256,40.74,60.24,40.56,41.03,37.5
217,05/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9409,256,40.74,60.24,40.56,41.03,37.5
218,06/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9468,256,40.74,60.24,40.56,41.03,37.5
219,07/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9551,256,40.74,60.24,40.56,41.03,37.5
220,08/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9599,256,40.74,60.24,40.56,41.03,37.5
221,09/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9638,256,40.74,60.24,40.56,41.03,37.5
222,10/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9684,256,40.74,60.24,40.56,41.03,37.5
223,11/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9751,256,40.74,60.24,40.56,41.03,37.5
224,12/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9783,256,40.74,60.24,40.56,41.03,37.5
225,13/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,0,0,9851,257,40.74,60.24,40.56,41.03,37.5
226,14/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,1,0,9908,261,40.74,60.24,42.22,42.95,37.5
227,15/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,1,0,9965,261,40.74,60.24,42.22,42.95,37.5
228,16/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,1,0,10005,261,40.74,60.24,42.22,42.95,37.5
229,17/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,1,0,10060,261,40.74,60.24,42.22,42.95,37.5
230,18/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,1,0,10111,262,40.74,60.24,42.22,42.95,37.5
231,19/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,1,0,10162,262,40.74,60.24,42.22,42.95,37.5
232,20/08/2020,1,1,0,3,0,0,1,3,2,0,0,0,2,2,2,0,0,1,0,10197,264,40.74,60.24,42.22,42.95,37.5
233,21/08/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,10275,264,37.96,56.67,40.56,41.03,37.5
234,22/08/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,10299,264,37.96,56.67,40.56,41.03,37.5
235,23/08/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,10323,264,37.96,56.67,40.56,41.03,37.5
236,24/08/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,10395,264,37.96,56.67,40.56,41.03,37.5
237,25/08/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,10454,264,37.96,56.67,40.56,41.03,37.5
238,26/08/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,10504,264,37.96,56.67,40.56,41.03,37.5
239,27/08/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,10542,264,37.96,56.67,40.56,41.03,37.5
240,28/08/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,10582,264,37.96,56.67,40.56,41.03,37.5
241,29/08/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,10611,264,37.96,56.67,40.56,41.03,37.5
242,30/08/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,10643,264,37.96,56.67,40.56,41.03,37.5
243,31/08/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,10782,264,37.96,56.67,40.56,41.03,37.5
244,01/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,10871,264,37.96,56.67,40.56,41.03,37.5
245,02/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,11034,264,37.96,56.67,40.56,41.03,37.5
246,03/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,11120,264,37.96,56.67,40.56,41.03,37.5
247,04/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,11231,264,37.96,56.67,40.56,41.03,37.5
248,05/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,11296,264,37.96,56.67,40.56,41.03,37.5
249,06/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,11388,264,37.96,56.67,40.56,41.03,37.5
250,07/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,11521,264,37.96,56.67,40.56,41.03,37.5
251,08/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,11623,264,37.96,56.67,40.56,41.03,37.5
252,09/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,11746,264,37.96,56.67,40.56,41.03,37.5
253,10/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,11867,265,37.96,56.67,40.56,41.03,37.5
254,11/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,12003,265,37.96,56.67,40.56,41.03,37.5
255,12/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,12079,265,37.96,56.67,40.56,41.03,37.5
256,13/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,12154,265,37.96,56.67,40.56,41.03,37.5
257,14/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,12276,265,37.96,56.67,40.56,41.03,37.5
258,15/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,12393,265,37.96,56.67,40.56,41.03,37.5
259,16/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,12498,265,37.96,56.67,40.56,41.03,37.5
260,17/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,12644,266,37.96,56.67,40.56,41.03,37.5
261,18/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,12769,267,37.96,56.67,40.56,41.03,37.5
262,19/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,12858,267,37.96,56.67,40.56,41.03,37.5
263,20/09/2020,1,1,0,3,0,0,1,2,2,0,0,0,2,2,2,0,0,1,0,12897,267,37.96,56.67,40.56,41.03,37.5
264,21/09/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,13005,267,32.41,47.14,37.22,37.18,37.5
265,22/09/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,13153,267,32.41,47.14,37.22,37.18,37.5
266,23/09/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,13277,267,32.41,47.14,37.22,37.18,37.5
267,24/09/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,13406,270,32.41,47.14,37.22,37.18,37.5
268,25/09/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,13545,270,32.41,47.14,37.22,37.18,37.5
269,26/09/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,13627,270,32.41,47.14,37.22,37.18,37.5
270,27/09/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,13698,270,32.41,47.14,37.22,37.18,37.5
271,28/09/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,13788,274,32.41,47.14,37.22,37.18,37.5
272,29/09/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,13915,274,32.41,47.14,37.22,37.18,37.5
273,30/09/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,14027,274,32.41,47.14,37.22,37.18,37.5
274,01/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,14149,274,32.41,47.14,37.22,37.18,37.5
275,02/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,14284,275,32.41,47.14,37.22,37.18,37.5
276,03/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,14362,275,32.41,47.14,37.22,37.18,37.5
277,04/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,14457,275,32.41,47.14,37.22,37.18,37.5
278,05/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,14605,275,32.41,47.14,37.22,37.18,37.5
279,06/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,14784,275,32.41,47.14,37.22,37.18,37.5
280,07/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,15013,275,32.41,47.14,37.22,37.18,37.5
281,08/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,15221,275,32.41,47.14,37.22,37.18,37.5
282,09/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,15388,275,32.41,47.14,37.22,37.18,37.5
283,10/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,15466,275,32.41,47.14,37.22,37.18,37.5
284,11/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,15524,275,32.41,47.14,37.22,37.18,37.5
285,12/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,15639,276,32.41,47.14,37.22,37.18,37.5
286,13/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,15793,277,32.41,47.14,37.22,37.18,37.5
287,14/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,15953,277,32.41,47.14,37.22,37.18,37.5
288,15/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16137,278,32.41,47.14,37.22,37.18,37.5
289,16/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16272,278,32.41,47.14,37.22,37.18,37.5
290,17/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16369,278,32.41,47.14,37.22,37.18,37.5
291,18/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16457,278,32.41,47.14,37.22,37.18,37.5
292,19/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16603,278,32.41,47.14,37.22,37.18,37.5
293,20/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,500000000,1,0,16772,278,32.41,47.14,38.06,36.22,50
294,21/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,16964,279,32.41,47.14,38.06,36.22,50
295,22/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,17234,279,32.41,47.14,38.06,36.22,50
296,23/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,17532,279,32.41,47.14,38.06,36.22,50
297,24/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,17749,279,32.41,47.14,38.06,36.22,50
298,25/10/2020,1,1,0,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,17909,279,32.41,47.14,38.06,36.22,50
299,26/10/2020,1,1,2,3,0,0,0,2,2,0,0,0,2,2,2,0,0,1,0,18342,279,43.52,50,44.72,43.91,50
300,27/10/2020,1,1,2,3,0,0,0,2,2,0,0,0,2,2,2,0,0,2,0,18666,280,43.52,50,46.39,45.83,50
301,28/10/2020,1,1,2,3,0,0,0,2,2,0,0,0,2,2,2,0,0,2,0,19069,280,43.52,50,46.39,45.83,50
302,29/10/2020,1,1,2,3,0,0,0,2,2,0,0,0,2,2,2,0,0,2,0,19564,281,43.52,50,46.39,45.83,50
303,30/10/2020,1,1,2,3,0,0,0,2,2,0,0,0,2,2,2,0,0,2,0,20062,282,43.52,50,46.39,45.83,50
304,31/10/2020,1,1,2,3,0,0,0,2,2,0,0,0,2,2,2,0,0,2,0,20331,282,43.52,50,46.39,45.83,50
305,01/11/2020,1,1,2,3,0,0,0,2,2,0,0,0,2,2,2,0,0,2,0,20635,282,43.52,50,46.39,45.83,50
306,02/11/2020,1,1,2,3,0,0,0,2,2,0,0,0,2,2,2,0,0,2,0,21339,282,43.52,50,46.39,45.83,50
307,03/11/2020,1,1,2,3,0,0,0,2,2,0,0,0,2,2,2,0,0,2,0,21956,282,43.52,50,46.39,45.83,50
308,04/11/2020,1,1,2,3,0,0,0,2,2,0,0,0,2,2,2,0,0,2,0,22578,282,43.52,50,46.39,45.83,50
309,05/11/2020,1,1,2,3,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,23229,284,52.78,59.52,51.94,52.24,50
310,06/11/2020,1,1,2,3,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,23835,285,52.78,59.52,51.94,52.24,50
311,07/11/2020,1,1,2,3,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,24243,285,52.78,59.52,51.94,52.24,50
312,08/11/2020,1,1,2,3,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,24732,285,52.78,59.52,51.94,52.24,50
313,09/11/2020,1,1,2,3,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,25325,285,52.78,59.52,51.94,52.24,50
314,10/11/2020,1,1,2,3,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,25887,285,52.78,59.52,51.94,52.24,50
315,11/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,26511,285,54.17,59.52,52.78,53.21,50
316,12/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,27228,291,54.17,59.52,52.78,53.21,50
317,13/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,27916,294,54.17,59.52,52.78,53.21,50
318,14/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,28434,294,54.17,59.52,52.78,53.21,50
319,15/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,28434,294,54.17,59.52,52.78,53.21,50
320,16/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,28434,294,54.17,59.52,52.78,53.21,50
321,17/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,30114,298,54.17,59.52,52.78,53.21,50
322,18/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,30770,300,54.17,59.52,52.78,53.21,50
323,19/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,31441,305,54.17,59.52,52.78,53.21,50
324,20/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,32014,306,54.17,59.52,52.78,53.21,50
325,21/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,32352,306,54.17,59.52,52.78,53.21,50
326,22/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,32765,306,54.17,59.52,52.78,53.21,50
327,23/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,33183,311,54.17,59.52,52.78,53.21,50
328,24/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,33717,314,54.17,59.52,52.78,53.21,50
329,25/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,34268,316,54.17,59.52,52.78,53.21,50
330,26/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,34748,316,54.17,59.52,52.78,53.21,50
331,27/11/2020,1,1,2,4,0,1,1,2,2,0,0,0,2,2,2,0,0,2,0,35193,328,54.17,59.52,52.78,53.21,50
