,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,ConfirmedCases,ConfirmedDeaths,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay
17,18/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,20/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,21/01/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22/01/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.78,3.57,2.5,2.88,0
22,23/01/2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.78,3.57,2.5,2.88,0
23,24/01/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,2,0,11.11,13.1,7.5,8.65,0
24,25/01/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,3,0,11.11,13.1,15.28,17.63,0
25,26/01/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,3,0,11.11,13.1,15.28,17.63,0
26,27/01/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,3,0,11.11,13.1,15.28,17.63,0
27,28/01/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,4,0,11.11,13.1,15.28,17.63,0
28,29/01/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,5,0,11.11,13.1,15.28,17.63,0
29,30/01/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,5,0,11.11,13.1,15.28,17.63,0
30,31/01/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,5,0,11.11,13.1,15.28,17.63,0
31,01/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,6,0,11.11,13.1,15.28,17.63,0
32,02/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,6,0,11.11,13.1,15.28,17.63,0
33,03/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,6,0,11.11,13.1,15.28,17.63,0
34,04/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,6,0,11.11,13.1,15.28,17.63,0
35,05/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,6,0,11.11,13.1,15.28,17.63,0
36,06/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,6,0,11.11,13.1,15.28,17.63,0
37,07/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,6,0,11.11,13.1,15.28,17.63,0
38,08/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,11,0,11.11,13.1,15.28,17.63,0
39,09/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,11,0,11.11,13.1,15.28,17.63,0
40,10/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,11,0,11.11,13.1,15.28,17.63,0
41,11/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,11,0,11.11,13.1,15.28,17.63,0
42,12/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,11,0,11.11,13.1,15.28,17.63,0
43,13/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,11,0,11.11,13.1,15.28,17.63,0
44,14/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,11,0,11.11,13.1,15.28,17.63,0
45,15/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,12,1,11.11,13.1,15.28,17.63,0
46,16/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,12,1,11.11,13.1,15.28,17.63,0
47,17/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,12,1,11.11,13.1,15.28,17.63,0
48,18/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,12,1,11.11,13.1,15.28,17.63,0
49,19/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,12,1,11.11,13.1,15.28,17.63,0
50,20/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,12,1,11.11,13.1,15.28,17.63,0
51,21/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,12,1,11.11,13.1,15.28,17.63,0
52,22/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,12,1,11.11,13.1,15.28,17.63,0
53,23/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,12,1,11.11,13.1,15.28,17.63,0
54,24/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,12,1,11.11,13.1,15.28,17.63,0
55,25/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,14,1,13.89,17.86,16.94,19.55,0
56,26/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,18,2,13.89,17.86,16.94,19.55,0
57,27/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,38,2,13.89,17.86,16.94,19.55,0
58,28/02/2020,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,57,2,13.89,17.86,16.94,19.55,0
59,29/02/2020,0,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,100,2,34.72,32.14,29.44,33.97,0
60,01/03/2020,0,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,130,2,34.72,32.14,29.44,33.97,0
61,02/03/2020,3,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,191,3,43.98,42.86,35,40.38,0
62,03/03/2020,3,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,212,4,43.98,42.86,35,40.38,0
63,04/03/2020,3,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,285,4,43.98,42.86,35,40.38,0
64,05/03/2020,3,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,423,7,43.98,42.86,35,40.38,0
65,06/03/2020,3,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,613,9,43.98,42.86,35,40.38,0
66,07/03/2020,3,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,938,16,43.98,42.86,35,40.38,0
67,08/03/2020,3,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,1115,19,43.98,42.86,35,40.38,0
68,09/03/2020,3,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,1401,25,43.98,42.86,35,40.38,0
69,10/03/2020,3,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,1773,33,43.98,42.86,35,40.38,0
70,11/03/2020,3,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,2281,48,43.98,42.86,35,40.38,0
71,12/03/2020,3,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,2281,48,43.98,42.86,35,40.38,0
72,13/03/2020,3,0,2,4,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,3661,79,43.98,42.86,35,40.38,0
73,14/03/2020,3,0,2,4,0,0,1,1,0,0,0,0,2,2,1,0,0,1,0,4469,91,49.54,52.38,38.33,44.23,0
74,15/03/2020,3,0,2,4,0,0,1,1,0,0,0,0,2,2,1,0,0,1,0,4499,91,49.54,52.38,38.33,44.23,0
75,16/03/2020,3,0,2,4,1,0,1,1,2,2,0,0,2,2,1,0,0,1,0,6633,148,56.94,65.48,56.11,49.36,100
76,17/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,7652,148,87.96,91.67,72.5,68.27,100
77,18/03/2020,3,3,2,4,1,2,2,3,2,2,48768705000,0,2,1,1,0,0,1,0,9043,148,87.96,91.67,72.5,68.27,100
78,19/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,10871,243,87.96,91.67,72.5,68.27,100
79,20/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,54880244,1,0,12612,450,87.96,91.67,72.5,68.27,100
80,21/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,14282,562,87.96,91.67,72.5,68.27,100
81,22/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,16533,674,87.96,91.67,72.5,68.27,100
82,23/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,19856,860,87.96,91.67,72.5,68.27,100
83,24/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,22054,1100,87.96,91.67,72.5,68.27,100
84,25/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,24967,1331,87.96,91.67,72.5,68.27,100
85,26/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,28856,1695,87.96,91.67,72.5,68.27,100
86,27/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,32609,1994,87.96,91.67,72.5,68.27,100
87,28/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,37162,2311,87.96,91.67,72.5,68.27,100
88,29/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,39761,2603,87.96,91.67,72.5,68.27,100
89,30/03/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,44029,3020,87.96,91.67,72.5,68.27,100
90,31/03/2020,3,3,2,4,1,2,2,3,2,2,11023587,0,2,1,1,4409436000,0,1,0,51579,3517,87.96,91.67,72.5,68.27,100
91,01/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,56362,4767,87.96,91.67,72.5,68.27,100
92,02/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,58404,5376,87.96,91.67,72.5,68.27,100
93,03/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,63588,6496,87.96,91.67,72.5,68.27,100
94,04/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,1080970.91,0,1,0,46483,7548,87.96,91.67,72.5,68.27,100
95,05/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,47299,8066,87.96,91.67,72.5,68.27,100
96,06/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,49934,8899,87.96,91.67,72.5,68.27,100
97,07/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,1960033,0,1,0,46400,10315,87.96,91.67,72.5,68.27,100
98,08/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,50242,10856,87.96,91.67,72.5,68.27,100
99,09/04/2020,3,3,2,4,1,2,2,3,2,2,0,1311754455,2,1,1,0,0,1,0,54003,12196,87.96,91.67,72.5,68.27,100
100,10/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,55538,13181,87.96,91.67,72.5,68.27,100
101,11/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,56972,13816,87.96,91.67,72.5,68.27,100
102,12/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,107712,14377,87.96,91.67,72.5,68.27,100
103,13/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,110836,14950,87.96,91.67,72.5,68.27,100
104,14/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,128272,15693,87.96,91.67,72.5,68.27,100
105,15/04/2020,3,3,2,4,1,2,2,3,2,2,7.09276E+11,0,2,1,1,0,0,1,0,131476,17129,87.96,91.67,72.5,68.27,100
106,16/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,144035,17882,87.96,91.67,72.5,68.27,100
107,17/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,145896,18642,87.96,91.67,72.5,68.27,100
108,18/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,149683,19283,87.96,91.67,72.5,68.27,100
109,19/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,150752,19668,87.96,91.67,72.5,68.27,100
110,20/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,153197,20214,87.96,91.67,72.5,68.27,100
111,21/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,155821,20736,87.96,91.67,72.5,68.27,100
112,22/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,157603,21280,87.96,91.67,72.5,68.27,100
113,23/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,155881,21796,87.96,91.67,72.5,68.27,100
114,24/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,158653,22185,87.96,91.67,72.5,68.27,100
115,25/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,160295,22554,87.96,91.67,72.5,68.27,100
116,26/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,160907,22796,87.96,91.67,72.5,68.27,100
117,27/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,164592,23233,87.96,91.67,73.33,69.23,100
118,28/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,167650,23600,87.96,91.67,73.33,69.23,100
119,29/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,166193,24026,87.96,91.67,73.33,69.23,100
120,30/04/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,167326,24315,87.96,91.67,73.33,69.23,100
121,01/05/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,167846,24532,87.96,91.67,73.33,69.23,100
122,02/05/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,168637,24729,87.96,91.67,73.33,69.23,100
123,03/05/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,168887,24862,87.96,91.67,73.33,69.23,100
124,04/05/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,545386407.2,1,0,169405,25168,87.96,91.67,73.33,69.23,100
125,05/05/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,170467,25498,87.96,91.67,73.33,69.23,100
126,06/05/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,174596,25772,87.96,91.67,73.33,69.23,100
127,07/05/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,175218,25950,87.96,91.67,73.33,69.23,100
128,08/05/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,175743,26192,87.96,91.67,73.33,69.23,100
129,09/05/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,176132,26271,87.96,91.67,73.33,69.23,100
130,10/05/2020,3,3,2,4,1,2,2,3,2,2,0,0,2,1,1,0,0,1,0,176338,26341,87.96,91.67,73.33,69.23,100
131,11/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,176651,26604,76.85,84.52,73.89,69.87,100
132,12/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,177330,26951,76.85,84.52,73.89,69.87,100
133,13/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,177790,27034,76.85,84.52,73.89,69.87,100
134,14/05/2020,2,2,2,4,1,1,2,3,2,2,3239199160,0,2,2,2,0,0,2,0,178353,27383,76.85,84.52,73.89,69.87,100
135,15/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,178837,27485,76.85,84.52,73.89,69.87,100
136,16/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,179140,27581,76.85,84.52,73.89,69.87,100
137,17/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,179250,28064,76.85,84.52,73.89,69.87,100
138,18/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,179650,28193,76.85,84.52,73.89,69.87,100
139,19/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,180143,27976,76.85,84.52,73.89,69.87,100
140,20/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,180499,28085,76.85,84.52,73.89,69.87,100
141,21/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,180752,28167,76.85,84.52,73.89,69.87,100
142,22/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,181444,28315,76.85,84.52,73.89,69.87,100
143,23/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,181969,28401,76.85,84.52,73.89,69.87,100
144,24/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,181410,28319,76.85,84.52,73.89,69.87,100
145,25/05/2020,2,2,2,4,1,1,2,3,2,2,0,0,2,2,2,0,0,2,0,181684,28408,76.85,84.52,73.89,69.87,100
146,26/05/2020,2,2,2,4,1,1,2,3,2,1,8777839981,0,2,2,2,0,0,2,0,181880,28545,75,80.95,69.44,68.59,75
147,27/05/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,182018,28546,75,80.95,69.44,68.59,75
148,28/05/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,185300,28612,75,80.95,69.44,68.59,75
149,29/05/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,185842,28663,75,80.95,69.44,68.59,75
150,30/05/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,187608,28720,75,80.95,69.44,68.59,75
151,31/05/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,187817,28751,75,80.95,69.44,68.59,75
152,01/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,187986,28780,75,80.95,69.44,68.59,75
153,02/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,187265,28886,72.22,76.19,67.78,66.67,75
154,03/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,184015,28967,72.22,76.19,67.78,66.67,75
155,04/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,188286,29011,72.22,76.19,67.78,66.67,75
156,05/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,188808,29056,72.22,76.19,67.78,66.67,75
157,06/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,189330,29087,72.22,76.19,67.78,66.67,75
158,07/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,189621,29100,72.22,76.19,67.78,66.67,75
159,08/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,189782,29154,72.22,76.19,67.78,66.67,75
160,09/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,190266,29239,72.22,76.19,67.78,66.67,75
161,10/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,190743,29260,72.22,76.19,67.78,66.67,75
162,11/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,191040,29287,72.22,76.19,67.78,66.67,75
163,12/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,191679,29315,72.22,76.19,67.78,66.67,75
164,13/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,192043,29339,72.22,76.19,67.78,66.67,75
165,14/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,192317,29347,72.22,76.19,67.78,66.67,75
166,15/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,192369,29375,72.22,76.19,67.78,66.67,75
167,16/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,192915,29487,72.22,76.19,67.78,66.67,75
168,17/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,193256,29512,72.22,76.19,67.78,66.67,75
169,18/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,193576,29540,72.22,76.19,67.78,66.67,75
170,19/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,194121,29554,72.22,76.19,67.78,66.67,75
171,20/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,194535,29570,72.22,76.19,67.78,66.67,75
172,21/06/2020,2,2,2,4,1,1,2,3,2,1,0,0,2,2,2,0,0,2,0,194599,29575,72.22,76.19,67.78,66.67,75
173,22/06/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,194693,29597,51.85,58.33,55.56,52.56,75
174,23/06/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,195256,29651,51.85,58.33,55.56,52.56,75
175,24/06/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,195256,29662,51.85,58.33,55.56,52.56,75
176,25/06/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,195256,29679,51.85,58.33,55.56,52.56,75
177,26/06/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,196267,29704,51.85,58.33,55.56,52.56,75
178,27/06/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,196521,29704,51.85,58.33,55.56,52.56,75
179,28/06/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,196111,29704,51.85,58.33,55.56,52.56,75
180,29/06/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,196390,29736,51.85,58.33,55.56,52.56,75
181,30/06/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,196554,29763,51.85,58.33,55.56,52.56,75
182,01/07/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,197238,29781,51.85,58.33,55.56,52.56,75
183,02/07/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,197591,29794,51.85,58.33,55.56,52.56,75
184,03/07/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,197994,29812,51.85,58.33,55.56,52.56,75
185,04/07/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,197994,29812,51.85,58.33,55.56,52.56,75
186,05/07/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,197994,29812,51.85,58.33,55.56,52.56,75
187,06/07/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,198850,29838,51.85,58.33,55.56,52.56,75
188,07/07/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,199170,29847,51.85,58.33,55.56,52.56,75
189,08/07/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,199699,29877,51.85,58.33,55.56,52.56,75
190,09/07/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,200027,29890,51.85,58.33,55.56,52.56,75
191,10/07/2020,1,1,2,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,200569,29914,51.85,58.33,55.56,52.56,75
192,11/07/2020,1,1,1,4,0,0,1,3,2,1,0,0,2,2,2,0,0,2,0,200569,29914,46.3,58.33,52.22,48.72,75
