,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H7_Vaccination policy,ConfirmedCases,ConfirmedDeaths,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay
196,15/07/2020,2,2,2,4,1,3,2,4,1,2,0,0,2,3,2,0,0,1,0,10810,113,71.76,69.76,67.22,66.03,75
197,16/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,11233,116,68.06,68.57,65,63.46,75
198,17/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,11441,118,68.06,68.57,65,63.46,75
199,18/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,11802,122,68.06,68.57,65,63.46,75
200,19/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,12069,123,68.06,68.57,65,63.46,75
201,20/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,12428,126,68.06,68.57,65,63.46,75
202,21/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,12894,128,68.06,68.57,65,63.46,75
203,22/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,13302,133,68.06,68.57,65,63.46,75
204,23/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,13595,139,68.06,68.57,65,63.46,75
205,24/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,13950,145,68.06,68.57,65,63.46,75
206,25/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,14403,155,68.06,68.57,65,63.46,75
207,26/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,14935,161,68.06,68.57,65,63.46,75
208,27/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,15303,167,68.06,68.57,65,63.46,75
209,28/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,15582,176,68.06,68.57,65,63.46,75
210,29/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,1,0,16298,189,68.06,68.57,65,63.46,75
211,30/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,16903,196,68.06,68.57,70,69.23,75
212,31/07/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,17280,201,68.06,68.57,70,69.23,75
213,01/08/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,17895,208,68.06,68.57,70,69.23,75
214,02/08/2020,2,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,18318,221,71.76,72.14,72.22,71.79,75
215,03/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,18730,232,75.46,75.71,74.44,74.36,75
216,04/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,19445,247,75.46,75.71,74.44,74.36,75
217,05/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,19890,255,75.46,75.71,74.44,74.36,75
218,06/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,20272,266,75.46,75.71,74.44,74.36,75
219,07/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,20698,278,75.46,75.71,74.44,74.36,75
220,08/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,21084,295,75.46,75.71,74.44,74.36,75
221,09/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,21397,313,75.46,75.71,74.44,74.36,75
222,10/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,21713,331,75.46,75.71,74.44,74.36,75
223,11/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,22127,352,75.46,75.71,74.44,74.36,75
224,12/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,22358,361,75.46,75.71,74.44,74.36,75
225,13/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,22742,375,75.46,75.71,74.44,74.36,75
226,14/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,23035,379,75.46,75.71,74.44,74.36,75
227,15/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,23287,396,75.46,75.71,74.44,74.36,75
228,16/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,23558,421,75.46,75.71,74.44,74.36,75
229,17/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,23152213.83,0,4,0,23773,438,75.46,75.71,74.44,74.36,75
230,18/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,23989,450,75.46,75.71,74.44,74.36,75
231,19/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,24236,463,75.46,75.71,74.44,74.36,75
232,20/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,24407,472,75.46,75.71,74.44,74.36,75
233,21/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,24602,485,75.46,75.71,74.44,74.36,75
234,22/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,24811,502,75.46,75.71,74.44,74.36,75
235,23/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,24915,517,75.46,75.71,74.44,74.36,75
236,24/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,25053,525,75.46,75.71,74.44,74.36,75
237,25/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,25204,549,75.46,75.71,74.44,74.36,75
238,26/08/2020,3,3,2,4,1,2,2,4,1,2,725774728.2,0,2,3,2,0,0,4,0,25322,572,75.46,75.71,74.44,74.36,75
239,27/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,25448,583,75.46,75.71,74.44,74.36,75
240,28/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,25547,600,75.46,75.71,74.44,74.36,75
241,29/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,25670,611,75.46,75.71,74.44,74.36,75
242,30/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,25746,652,75.46,75.71,74.44,74.36,75
243,31/08/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,25819,657,75.46,75.71,74.44,74.36,75
244,01/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,25923,663,75.46,75.71,74.44,74.36,75
245,02/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26049,678,75.46,75.71,74.44,74.36,75
246,03/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26136,737,75.46,75.71,74.44,74.36,75
247,04/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26207,748,75.46,75.71,74.44,74.36,75
248,05/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26278,753,75.46,75.71,74.44,74.36,75
249,06/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26321,762,75.46,75.71,74.44,74.36,75
250,07/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,1679740000,4,0,26373,770,75.46,75.71,74.44,74.36,75
251,08/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26465,781,75.46,75.71,74.44,74.36,75
252,09/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26524,788,75.46,75.71,74.44,74.36,75
253,10/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26564,797,75.46,75.71,74.44,74.36,75
254,11/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26607,803,75.46,75.71,74.44,74.36,75
255,12/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26651,810,75.46,75.71,74.44,74.36,75
256,13/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26692,816,75.46,75.71,74.44,74.36,75
257,14/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26739,816,75.46,75.71,74.44,74.36,75
258,15/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26778,824,75.46,75.71,74.44,74.36,75
259,16/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26813,832,75.46,75.71,74.44,74.36,75
260,17/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26861,837,75.46,75.71,74.44,74.36,75
261,18/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26885,844,75.46,75.71,74.44,74.36,75
262,19/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26898,849,75.46,75.71,74.44,74.36,75
263,20/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26912,851,75.46,75.71,74.44,74.36,75
264,21/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26942,854,75.46,75.71,74.44,74.36,75
265,22/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26972,859,75.46,75.71,74.44,74.36,75
266,23/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,26980,861,75.46,75.71,74.44,74.36,75
267,24/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27000,869,75.46,75.71,74.44,74.36,75
268,25/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27016,870,75.46,75.71,74.44,74.36,75
269,26/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27040,872,75.46,75.71,74.44,74.36,75
270,27/09/2020,3,3,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27044,875,75.46,75.71,74.44,74.36,75
271,28/09/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27055,882,68.06,68.57,70,69.23,75
272,29/09/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27078,886,68.06,68.57,70,69.23,75
273,30/09/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27096,888,68.06,68.57,70,69.23,75
274,01/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27109,890,68.06,68.57,70,69.23,75
275,02/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27121,893,68.06,68.57,70,69.23,75
276,03/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27135,894,68.06,68.57,70,69.23,75
277,04/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27148,894,68.06,68.57,70,69.23,75
278,05/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27173,895,68.06,68.57,70,69.23,75
279,06/10/2020,2,2,2,4,1,2,2,4,1,2,0,216550000,2,3,2,0,0,4,0,27181,897,68.06,68.57,70,69.23,75
280,07/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27206,897,68.06,68.57,70,69.23,75
281,08/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27226,897,68.06,68.57,70,69.23,75
282,09/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27244,897,68.06,68.57,70,69.23,75
283,10/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27263,898,68.06,68.57,70,69.23,75
284,11/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27285,898,68.06,68.57,70,69.23,75
285,12/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27310,899,68.06,68.57,70,69.23,75
286,13/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27337,904,68.06,68.57,70,69.23,75
287,14/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27357,904,68.06,68.57,70,69.23,75
288,15/10/2020,2,2,2,4,1,2,2,4,1,2,0,0,2,3,2,0,0,4,0,27371,904,68.06,68.57,70,69.23,75
289,16/10/2020,2,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,27378,904,65.28,65,68.33,67.31,75
290,17/10/2020,2,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,27390,904,65.28,65,68.33,67.31,75
291,18/10/2020,2,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,27399,905,65.28,65,68.33,67.31,75
292,19/10/2020,2,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,27405,905,65.28,65,68.33,67.31,75
293,20/10/2020,2,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,27443,905,65.28,65,68.33,67.31,75
294,21/10/2020,2,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,27458,905,65.28,65,68.33,67.31,75
295,22/10/2020,2,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,27476,905,65.28,65,68.33,67.31,75
296,23/10/2020,2,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,27495,905,65.28,65,68.33,67.31,75
297,24/10/2020,2,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,27513,905,65.28,65,68.33,67.31,75
298,25/10/2020,2,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,27525,905,65.28,65,68.33,67.31,75
299,26/10/2020,2,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,27539,905,65.28,65,68.33,67.31,75
300,27/10/2020,2,2,2,4,1,2,2,3,1,2,0,0,2,3,2,0,0,4,0,27553,907,65.28,65,68.33,67.31,75
301,28/10/2020,1,1,1,3,1,1,2,3,1,2,0,0,2,3,2,0,0,4,0,27565,907,45.83,55,56.67,53.85,75
302,29/10/2020,1,1,1,3,1,1,2,3,1,2,0,0,2,3,2,0,0,4,0,27579,907,45.83,55,56.67,53.85,75
303,30/10/2020,1,1,1,3,1,1,2,3,1,2,0,0,2,3,2,0,0,4,0,27585,907,47.69,58.57,57.78,55.13,75
304,31/10/2020,1,1,1,3,1,1,2,3,1,2,0,0,2,3,2,0,0,4,0,27595,907,47.69,58.57,57.78,55.13,75
305,01/11/2020,1,1,1,3,1,1,2,3,1,2,0,0,2,3,2,0,0,4,0,27601,907,47.69,58.57,57.78,55.13,75
306,02/11/2020,1,1,1,3,1,1,2,3,1,2,0,0,2,3,2,0,0,4,0,27610,907,47.69,58.57,57.78,55.13,75
307,03/11/2020,1,1,1,3,1,1,2,3,1,2,0,0,2,3,2,0,0,4,0,27622,907,47.69,58.57,57.78,55.13,75
308,04/11/2020,1,1,1,3,1,1,2,3,1,2,0,0,2,3,2,0,0,4,0,27630,907,47.69,58.57,57.78,55.13,75
309,05/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,1090500000,4,0,27644,907,50.46,61.43,57.22,54.49,75
310,06/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27652,907,50.46,61.43,57.22,54.49,75
311,07/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27658,907,50.46,61.43,57.22,54.49,75
312,08/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27665,907,52.31,61.43,58.33,55.77,75
313,09/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27669,907,52.31,61.43,58.33,55.77,75
314,10/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27671,907,52.31,61.43,58.33,55.77,75
315,11/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27675,907,52.31,61.43,58.33,55.77,75
316,12/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27676,907,52.31,61.43,58.33,55.77,75
317,13/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27682,907,52.31,61.43,58.33,55.77,75
318,14/11/2020,1,1,1,4,1,1,2,3,1,2,0,364632406,2,2,2,0,0,4,0,27711,907,52.31,61.43,58.33,55.77,75
319,15/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27749,907,52.31,61.43,58.33,55.77,75
320,16/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27758,907,52.31,61.43,58.33,55.77,75
321,17/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27777,907,52.31,61.43,58.33,55.77,75
322,18/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27785,907,52.31,61.43,58.33,55.77,75
323,19/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27792,907,52.31,61.43,58.33,55.77,75
324,20/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27806,907,52.31,61.43,58.33,55.77,75
325,21/11/2020,1,1,1,4,1,1,2,3,1,2,0,0,2,2,2,0,0,4,0,27821,907,52.31,61.43,58.33,55.77,75
326,22/11/2020,0,1,1,3,1,1,2,3,1,2,0,0,2,2,2,0,0,2,0,27834,907,47.22,54.29,52.78,49.36,75
327,23/11/2020,0,1,1,3,1,1,2,3,1,2,0,0,2,2,2,0,0,2,0,27843,907,47.22,54.29,52.78,49.36,75
328,24/11/2020,0,1,1,3,1,1,2,3,1,2,0,0,2,2,2,0,0,2,0,27853,907,47.22,54.29,52.78,49.36,75
329,25/11/2020,0,1,1,3,1,1,2,3,1,2,0,0,2,2,2,0,0,2,0,27865,907,47.22,54.29,52.78,49.36,75
330,26/11/2020,0,1,1,3,1,1,2,3,1,2,0,0,2,2,2,0,0,2,0,27873,907,47.22,54.29,52.78,49.36,75
331,27/11/2020,0,1,1,3,1,1,2,3,1,2,0,0,2,2,2,0,0,2,0,27886,907,47.22,54.29,52.78,49.36,75
