,Date,E3_Fiscal measures,E4_International support,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,ConfirmedCases,ConfirmedDeaths,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,C1_School closing (0),C1_School closing (1),C1_School closing (2),C1_School closing (3),C2_Workplace closing (0),C2_Workplace closing (1),C2_Workplace closing (2),C2_Workplace closing (3),C3_Cancel public events (0),C3_Cancel public events (1),C3_Cancel public events (2),C4_Restrictions on gatherings (0),C4_Restrictions on gatherings (1),C4_Restrictions on gatherings (2),C4_Restrictions on gatherings (3),C4_Restrictions on gatherings (4),C5_Close public transport (0),C5_Close public transport (1),C5_Close public transport (2),C6_Stay at home requirements (0),C6_Stay at home requirements (1),C6_Stay at home requirements (2),C6_Stay at home requirements (3),C7_Restrictions on internal movement (0),C7_Restrictions on internal movement (1),C7_Restrictions on internal movement (2),C8_International travel controls (0),C8_International travel controls (1),C8_International travel controls (2),C8_International travel controls (3),C8_International travel controls (4),E1_Income support (0),E1_Income support (1),E1_Income support (2),E2_Debt/contract relief (0),E2_Debt/contract relief (1),E2_Debt/contract relief (2),H1_Public information campaigns (0),H1_Public information campaigns (1),H1_Public information campaigns (2),H2_Testing policy (0),H2_Testing policy (1),H2_Testing policy (2),H2_Testing policy (3),H3_Contact tracing (0),H3_Contact tracing (1),H3_Contact tracing (2),H7_Vaccination policy (0),H7_Vaccination policy (1),H7_Vaccination policy (2),H7_Vaccination policy (3),H7_Vaccination policy (4),H7_Vaccination policy (5)
86,27/03/2020,0,0,3100000000,0,0,50871,342,76.85,77.38,56.67,59.62,37.5,14,3,3,0,14,0,0,0,14,3,0,14,0,0,0,0,14,0,0,14,3,0,0,14,0,0,14,3,0,0,0,14,0,0,14,0,0,14,9,6,14,9,0,0,14,9,0,14,0,0,0,0,0
87,28/03/2020,0,0,0,0,0,57695,433,76.85,77.38,56.67,59.62,37.5,14,3,3,0,14,0,0,0,14,3,3,14,3,0,0,0,14,0,0,14,3,0,0,14,0,0,14,3,0,0,0,14,0,0,14,0,0,14,9,6,14,9,0,0,14,9,0,14,0,0,0,0,0
88,29/03/2020,0,0,0,0,0,62095,533,76.85,77.38,56.67,59.62,37.5,14,3,3,0,14,0,0,0,14,3,3,14,3,0,0,0,14,0,0,14,3,0,0,14,0,0,14,3,0,0,0,14,0,0,14,0,0,14,9,6,14,9,0,0,14,9,0,14,0,0,0,0,0
89,30/03/2020,0,0,0,0,0,66885,645,76.85,77.38,56.67,59.62,37.5,14,3,3,0,14,0,0,0,14,3,3,14,3,0,0,0,14,0,0,14,3,0,0,14,0,0,14,3,0,0,0,14,0,0,14,0,0,14,9,6,14,9,0,0,14,9,0,14,0,0,0,0,0
90,31/03/2020,0,0,0,0,0,71808,775,76.85,77.38,56.67,59.62,37.5,14,3,3,0,14,0,0,0,14,3,3,14,3,0,0,0,14,0,0,14,3,0,0,14,0,0,14,3,0,0,0,14,0,0,14,0,0,14,9,6,14,9,0,0,14,9,0,14,0,0,0,0,0
91,01/04/2020,0,0,0,0,1,77872,920,76.85,77.38,61.67,61.54,62.5,15,3,3,0,15,0,0,0,15,3,3,15,3,0,0,0,15,0,0,15,3,0,0,15,0,0,15,3,0,0,0,15,0,0,15,0,0,15,9,6,15,9,0,0,15,9,0,15,0,0,0,0,0
92,02/04/2020,0,0,0,0,1,84794,1107,76.85,77.38,61.67,61.54,62.5,15,6,6,0,15,0,0,0,15,3,3,15,3,0,0,0,15,0,0,15,3,0,0,15,0,0,15,3,0,0,0,15,0,0,15,0,0,15,9,6,15,9,0,0,15,9,0,15,0,0,0,0,0
93,03/04/2020,0,0,0,0,1,91159,1275,76.85,77.38,61.67,61.54,62.5,15,6,6,3,15,0,0,0,15,3,3,15,3,0,0,0,15,0,0,15,3,0,0,15,0,0,15,3,3,3,0,15,3,3,15,0,0,15,9,6,15,9,0,0,15,12,0,15,0,0,0,0,0
94,04/04/2020,0,0,0,0,1,96092,1444,76.85,77.38,61.67,61.54,62.5,15,6,6,3,15,0,0,0,15,3,3,15,3,0,0,0,15,0,0,15,3,0,0,15,0,0,15,6,3,3,0,15,3,3,15,0,0,15,9,6,15,9,0,0,15,12,0,15,0,0,0,0,0
95,05/04/2020,0,0,0,0,1,100123,1584,76.85,77.38,61.67,61.54,62.5,15,6,6,3,15,0,0,0,15,6,3,15,3,0,0,0,15,0,0,15,3,0,0,15,3,0,15,6,3,3,3,15,3,3,15,0,0,15,12,6,15,9,0,0,15,12,0,15,0,0,0,0,0
96,06/04/2020,0,0,0,0,2,103374,1810,76.85,77.38,62.5,62.5,62.5,15,6,6,3,15,0,0,0,15,6,3,15,3,0,0,0,15,0,0,15,3,0,0,15,3,3,15,6,3,3,3,15,3,3,15,0,0,15,12,9,15,9,0,0,15,12,0,15,0,0,0,0,0
97,07/04/2020,0,0,0,0,2,107663,2016,76.85,77.38,62.5,62.5,62.5,16,6,6,3,16,0,0,0,16,6,3,16,3,0,0,0,16,0,0,16,3,0,0,16,3,3,16,6,3,3,3,16,3,3,16,0,0,16,12,9,16,9,0,0,16,12,0,16,0,0,0,0,0
98,08/04/2020,0,0,0,0,2,113296,2349,76.85,77.38,62.5,62.5,62.5,16,6,6,3,16,0,0,0,16,6,3,16,3,3,3,3,16,0,0,16,3,3,0,16,3,3,16,6,3,3,3,16,3,3,16,0,0,16,12,9,16,12,0,0,16,12,0,16,0,0,0,0,0
99,09/04/2020,0,0,0,0,2,118181,2607,76.85,77.38,62.5,62.5,62.5,16,6,6,3,16,3,3,0,16,6,3,16,3,3,3,3,16,0,0,16,3,3,0,16,3,3,16,6,3,3,3,16,3,3,16,0,0,16,12,9,16,12,0,0,16,12,0,16,0,0,0,0,0
100,10/04/2020,0,0,0,0,2,122171,2767,76.85,77.38,62.5,62.5,62.5,16,6,6,3,16,3,3,0,16,6,3,16,3,3,3,3,16,0,0,16,3,3,0,16,3,3,16,6,3,3,3,16,3,3,16,0,0,16,12,9,16,12,0,0,16,12,0,16,0,0,0,0,0
101,11/04/2020,0,0,0,0,2,124908,2736,76.85,77.38,62.5,62.5,62.5,16,6,6,3,16,3,3,0,16,6,3,16,3,3,3,3,16,0,0,16,3,3,0,16,3,3,16,6,3,3,3,16,3,3,16,0,0,16,12,9,16,12,0,0,16,12,0,16,0,0,0,0,0
102,12/04/2020,0,0,0,0,2,127854,3022,76.85,77.38,62.5,62.5,62.5,16,6,6,3,16,3,3,0,16,6,3,16,3,3,3,3,16,0,0,16,3,3,0,16,3,3,16,6,3,3,3,16,3,3,16,0,0,16,12,9,16,12,0,0,16,12,0,16,0,0,0,0,0
103,13/04/2020,0,0,0,0,2,130072,3194,76.85,77.38,62.5,62.5,62.5,17,6,6,3,17,3,3,0,17,6,3,17,3,3,3,3,17,0,0,17,3,3,0,17,3,3,17,6,3,3,3,17,3,3,17,0,0,17,12,9,17,12,0,0,17,12,0,17,0,0,0,0,0
104,14/04/2020,0,0,0,0,2,131359,3294,76.85,77.38,62.5,62.5,62.5,17,6,6,3,17,3,3,0,17,6,3,17,3,3,3,3,17,0,0,17,6,3,0,17,3,3,17,6,3,3,3,17,3,3,17,0,0,17,12,9,17,12,0,0,17,12,0,17,0,0,0,0,0
105,15/04/2020,0,0,0,0,2,134753,3804,76.85,77.38,62.5,62.5,62.5,17,6,6,3,17,3,3,0,17,6,6,17,6,3,3,3,17,0,0,17,6,3,0,17,3,3,17,6,3,3,3,17,3,3,17,0,0,17,12,9,17,12,0,0,17,12,0,17,0,0,0,0,0
106,16/04/2020,0,0,0,0,2,137698,4052,76.85,77.38,62.5,62.5,62.5,17,6,6,3,17,3,3,0,17,6,6,17,6,3,3,3,17,0,0,17,6,3,0,17,3,3,17,6,3,3,3,17,3,3,17,0,0,17,12,9,17,12,0,0,17,12,0,17,0,0,0,0,0
107,17/04/2020,0,0,0,0,2,141397,4352,76.85,77.38,62.5,62.5,62.5,17,6,6,3,17,3,3,0,17,6,6,17,6,3,3,3,17,0,0,17,6,3,0,17,3,3,17,6,3,3,3,17,3,3,17,0,0,17,12,9,17,12,0,0,17,12,0,17,0,0,0,0,0
108,18/04/2020,0,0,0,0,2,143342,4459,76.85,77.38,62.5,62.5,62.5,17,6,6,3,17,3,3,0,17,6,6,17,6,3,3,3,17,0,0,17,6,3,0,17,3,3,17,6,3,3,3,17,3,3,17,0,0,17,12,9,17,12,0,0,17,12,0,17,0,0,0,0,0
109,19/04/2020,0,0,0,0,2,145184,4586,76.85,77.38,62.5,62.5,62.5,18,6,6,3,18,3,3,0,18,6,6,18,6,3,3,3,18,0,0,18,6,3,0,18,3,3,18,6,3,3,3,18,3,3,18,3,0,18,12,9,18,12,0,0,18,12,0,18,0,0,0,0,0
110,20/04/2020,0,0,0,0,2,147065,4862,76.85,77.38,62.5,62.5,62.5,18,9,9,3,18,3,3,0,18,6,6,18,6,3,3,3,18,0,0,18,6,3,0,18,3,3,18,6,3,3,3,18,3,3,18,3,0,18,12,9,18,12,0,0,18,12,0,18,0,0,0,0,0
111,21/04/2020,0,0,0,0,2,148291,5033,76.85,77.38,62.5,62.5,62.5,18,9,9,6,18,3,3,0,18,6,6,18,6,3,3,3,18,0,0,18,6,3,0,18,3,3,18,6,6,6,3,18,6,6,18,3,0,18,12,9,18,12,0,0,18,15,0,18,0,0,0,0,0
112,22/04/2020,0,0,0,0,2,150648,5279,76.85,77.38,62.5,62.5,62.5,18,9,9,6,18,3,3,0,18,6,6,18,6,3,3,3,18,0,0,18,6,3,0,18,3,3,18,9,6,6,3,18,6,6,18,3,0,18,12,9,18,12,0,0,18,15,0,18,0,0,0,0,0
113,23/04/2020,0,0,0,0,2,153129,5575,76.85,77.38,62.5,62.5,62.5,18,9,9,6,18,3,3,0,18,9,6,18,6,3,3,3,18,0,0,18,6,3,0,18,6,3,18,9,6,6,6,18,6,6,18,3,0,18,15,9,18,12,0,0,18,15,0,18,0,0,0,0,0
114,24/04/2020,0,0,0,0,2,154999,5760,76.85,77.38,62.5,62.5,62.5,18,9,9,6,18,3,3,0,18,9,6,18,6,3,3,3,18,0,0,18,6,3,0,18,6,6,18,9,6,6,6,18,6,6,18,3,0,18,15,12,18,12,0,0,18,15,0,18,0,0,0,0,0
115,25/04/2020,0,0,0,0,2,156513,5877,76.85,77.38,62.5,62.5,62.5,19,9,9,6,19,3,3,0,19,9,6,19,6,3,3,3,19,0,0,19,6,3,0,19,6,6,19,9,6,6,6,19,6,6,19,3,0,19,15,12,19,12,0,0,19,15,0,19,0,0,0,0,0
116,26/04/2020,0,0,0,0,2,157770,5976,76.85,77.38,62.5,62.5,62.5,19,9,9,6,19,3,3,0,19,9,6,19,6,6,6,6,19,0,0,19,6,6,0,19,6,6,19,9,6,6,6,19,6,6,19,3,0,19,15,12,19,15,0,0,19,15,0,19,0,0,0,0,0
117,27/04/2020,0,0,0,0,2,158758,6126,76.85,77.38,63.33,63.46,62.5,19,9,9,6,19,6,6,0,19,9,6,19,6,6,6,6,19,0,0,19,6,6,0,19,6,6,19,9,6,6,6,19,6,6,19,3,0,19,15,12,19,15,0,0,19,15,0,19,0,0,0,0,0
118,28/04/2020,0,0,0,0,2,159912,6314,76.85,77.38,63.33,63.46,62.5,19,9,9,6,19,6,6,0,19,9,6,19,6,6,6,6,19,0,0,19,6,6,0,19,6,6,19,9,6,6,6,19,6,6,19,3,0,19,15,12,19,15,0,0,19,15,0,19,0,0,0,0,0
119,29/04/2020,0,0,54269511,0,2,161539,6467,76.85,77.38,67.78,68.59,62.5,19,9,9,6,19,6,6,0,19,9,6,19,6,6,6,6,19,0,0,19,6,6,0,19,6,6,19,9,6,6,6,19,6,6,19,3,0,19,15,12,19,15,0,0,19,15,0,19,0,0,0,0,0
120,30/04/2020,0,0,0,0,2,163009,6623,76.85,77.38,67.78,68.59,62.5,19,9,9,6,19,6,6,0,19,9,6,19,6,6,6,6,19,0,0,19,6,6,0,19,6,6,19,9,6,6,6,19,6,6,19,3,0,19,15,12,19,15,0,0,19,15,0,19,0,0,0,0,0
121,01/05/2020,0,0,0,0,2,164077,6736,76.85,77.38,67.78,68.59,62.5,20,9,9,6,20,6,6,0,20,9,6,20,6,6,6,6,20,0,0,20,6,6,0,20,6,6,20,9,6,6,6,20,6,6,20,3,0,20,15,12,20,15,0,0,20,15,0,20,0,0,0,0,0
122,02/05/2020,0,0,0,0,2,164967,6812,76.85,77.38,67.78,68.59,62.5,20,9,9,6,20,6,6,0,20,9,6,20,6,6,6,6,20,0,0,20,9,6,0,20,6,6,20,9,6,6,6,20,6,6,20,3,0,20,15,12,20,15,0,0,20,15,0,20,0,0,0,0,0
123,03/05/2020,0,0,0,0,2,165664,6866,75.46,77.38,66.94,67.63,62.5,20,9,9,6,20,6,6,0,20,9,9,20,9,6,6,6,20,0,0,20,9,6,0,20,6,6,20,9,6,6,6,20,6,6,20,3,0,20,15,12,20,15,0,0,20,15,0,20,0,0,0,0,0
124,04/05/2020,0,2023000000,0,545000000,2,166152,6993,71.76,73.81,64.72,65.06,62.5,20,9,9,0,20,6,6,0,20,9,9,20,9,6,6,6,20,0,0,20,9,6,0,20,6,6,20,9,6,6,6,20,6,6,20,3,0,20,15,12,20,15,0,0,20,15,0,20,0,0,0,0,0
125,05/05/2020,0,0,0,0,2,167007,6993,71.76,73.81,64.72,65.06,62.5,20,9,9,0,20,6,6,0,20,9,9,20,9,6,6,6,20,0,0,20,9,6,0,20,6,6,20,9,6,6,6,20,6,6,20,3,0,20,15,12,20,15,0,0,20,15,0,20,0,0,0,0,0
126,06/05/2020,0,0,0,0,2,168162,7275,66.2,73.81,61.39,61.22,62.5,20,9,9,0,20,6,6,0,20,9,9,20,9,6,6,6,20,0,0,20,0,0,0,20,6,6,20,9,6,6,6,20,6,6,20,3,0,20,15,12,20,15,0,0,20,15,0,20,0,0,0,0,0
127,07/05/2020,0,0,0,0,2,169430,7392,64.35,70.24,60.28,59.94,62.5,21,9,9,0,21,6,6,0,21,9,9,21,9,6,6,6,21,0,0,21,0,0,0,21,6,6,21,9,6,6,6,21,6,6,21,6,0,21,15,12,21,15,0,0,21,15,0,21,0,0,0,0,0
128,08/05/2020,0,0,0,0,2,170588,7510,64.35,70.24,60.28,59.94,62.5,21,12,12,0,21,6,6,0,21,9,9,21,9,6,6,6,21,0,0,21,0,0,0,21,6,6,21,9,6,6,6,21,6,6,21,6,0,21,15,12,21,15,0,0,21,15,0,21,0,0,0,0,0
129,09/05/2020,0,0,0,0,2,171324,7549,64.35,70.24,60.28,59.94,62.5,21,12,12,0,21,6,6,0,21,9,9,21,9,6,6,6,21,0,0,21,0,0,0,21,6,6,21,9,9,9,6,21,9,9,21,6,0,21,15,12,21,15,0,0,21,18,0,21,0,0,0,0,0
130,10/05/2020,0,0,0,,2,171879,7569,64.35,70.24,60.28,59.94,62.5,21,12,12,0,21,6,6,0,21,9,9,21,9,6,6,6,21,0,0,21,0,0,0,21,6,6,21,12,9,9,6,21,9,9,21,6,0,21,15,12,21,15,0,0,21,18,0,21,0,0,0,0,0
131,11/05/2020,0,0,0,812000000,2,172576,7661,64.35,70.24,60.28,59.94,62.5,21,12,12,0,21,6,6,0,21,12,9,21,9,6,6,6,21,0,0,21,0,0,0,21,9,6,21,12,9,9,9,21,9,9,21,6,0,21,18,12,21,15,0,0,21,18,0,21,0,0,0,0,0
132,12/05/2020,0,0,0,0,2,173171,7738,64.35,70.24,60.28,59.94,62.5,21,12,12,0,21,6,6,0,21,12,9,21,9,6,6,6,21,0,0,21,0,0,0,21,9,9,21,12,9,9,9,21,9,9,21,6,0,21,18,15,21,15,0,0,21,18,0,21,0,0,0,0,0
133,13/05/2020,0,0,0,0,2,174098,7861,64.35,70.24,60.28,59.94,62.5,22,12,12,0,22,6,6,0,22,12,9,22,9,6,6,6,22,0,0,22,0,0,0,22,9,9,22,12,9,9,9,22,9,9,22,6,0,22,18,15,22,15,0,0,22,18,0,22,0,0,0,0,0
134,14/05/2020,0,0,0,0,2,174478,7884,64.35,70.24,60.28,59.94,62.5,22,12,12,0,22,6,6,0,22,12,9,22,9,9,9,9,22,0,0,22,0,0,0,22,9,9,22,12,9,9,9,22,9,9,22,6,0,22,18,15,22,18,0,0,22,18,0,22,0,0,0,0,0
135,15/05/2020,0,0,0,0,2,175233,7897,64.35,70.24,60.28,59.94,62.5,22,12,12,0,22,9,9,0,22,12,9,22,9,9,9,9,22,0,0,22,0,0,0,22,9,9,22,12,9,9,9,22,9,9,22,6,0,22,18,15,22,18,0,0,22,18,0,22,0,0,0,0,0
136,16/05/2020,0,0,0,0,2,175752,7938,61.57,66.67,58.61,58.01,62.5,22,12,12,0,22,9,9,0,22,12,9,22,9,9,9,9,22,0,0,22,0,0,0,22,9,9,22,12,9,9,0,22,9,9,22,6,0,22,18,15,22,18,0,0,22,18,0,22,0,0,0,0,0
137,17/05/2020,0,0,0,0,2,176369,7962,61.57,66.67,58.61,58.01,62.5,22,12,12,0,22,9,9,0,22,12,9,22,9,9,9,9,22,0,0,22,0,0,0,22,9,9,22,12,9,9,0,22,9,9,22,6,0,22,18,15,22,18,3,3,22,18,0,22,0,0,0,0,0
138,18/05/2020,0,0,0,0,2,176551,8003,61.57,66.67,58.61,58.01,62.5,22,12,12,0,22,9,9,0,22,12,9,22,9,9,9,9,22,0,0,22,0,0,0,22,9,9,22,12,9,9,0,22,9,9,22,6,0,22,18,15,22,18,3,3,22,18,0,22,0,0,0,0,0
139,19/05/2020,0,0,0,0,2,177778,8081,59.72,63.1,57.5,56.73,62.5,23,12,12,0,23,9,9,0,23,12,9,23,9,9,9,9,23,0,0,23,0,0,0,23,9,9,23,12,9,9,0,23,9,9,23,6,0,23,18,15,23,18,3,3,23,18,0,23,0,0,0,0,0
140,20/05/2020,0,0,0,0,2,178473,8144,59.72,63.1,57.5,56.73,62.5,23,12,12,0,23,9,9,0,23,12,9,23,9,9,9,9,23,0,0,23,0,0,0,23,9,9,23,12,9,9,0,23,9,9,23,6,0,23,18,15,23,18,3,3,23,18,0,23,0,0,0,0,0
141,21/05/2020,0,0,0,0,2,179021,8203,59.72,63.1,57.5,56.73,62.5,23,12,12,0,23,9,9,0,23,12,12,23,12,9,9,9,23,0,0,23,0,0,0,23,9,9,23,12,9,9,0,23,9,9,23,6,0,23,18,15,23,18,3,3,23,18,0,23,0,0,0,0,0
142,22/05/2020,0,0,0,0,2,179710,8228,59.72,63.1,57.5,56.73,62.5,23,12,12,0,23,9,9,0,23,12,12,23,12,9,9,9,23,0,0,23,0,0,0,23,9,9,23,12,9,9,0,23,9,9,23,6,0,23,18,15,23,18,3,3,23,18,0,23,0,0,0,0,0
143,23/05/2020,0,0,0,0,2,179986,8261,59.72,63.1,57.5,56.73,62.5,23,12,12,0,23,9,9,0,23,12,12,23,12,9,9,9,23,0,0,23,0,0,0,23,9,9,23,12,9,9,0,23,9,9,23,6,0,23,18,15,23,18,3,3,23,18,0,23,0,0,0,0,0
144,24/05/2020,0,0,0,0,2,180328,8283,59.72,63.1,57.5,56.73,62.5,23,12,12,0,23,9,9,0,23,12,12,23,12,9,9,9,23,0,0,23,0,0,0,23,9,9,23,12,9,9,0,23,9,9,23,6,0,23,18,15,23,18,3,3,23,18,0,23,0,0,0,0,0
145,25/05/2020,0,0,0,0,2,180600,8309,59.72,63.1,57.5,56.73,62.5,24,12,12,0,24,9,9,0,24,12,12,24,12,9,9,9,24,0,0,24,0,0,0,24,9,9,24,12,9,9,0,24,9,9,24,9,0,24,18,15,24,18,3,3,24,18,0,24,0,0,0,0,0
146,26/05/2020,0,0,0,0,2,181200,8372,59.72,63.1,57.5,56.73,62.5,24,15,15,0,24,9,9,0,24,12,12,24,12,9,9,9,24,0,0,24,0,0,0,24,9,9,24,12,9,9,0,24,9,9,24,9,0,24,18,15,24,18,3,3,24,18,0,24,0,0,0,0,0
147,27/05/2020,0,0,0,0,2,181524,8428,59.72,63.1,57.5,56.73,62.5,24,15,15,0,24,9,9,0,24,12,12,24,12,9,9,9,24,0,0,24,0,0,0,24,9,9,24,12,12,12,0,24,12,12,24,9,0,24,18,15,24,18,3,3,24,21,0,24,0,0,0,0,0
148,28/05/2020,0,0,0,0,2,182196,8470,59.72,63.1,57.5,56.73,62.5,24,15,15,0,24,9,9,0,24,12,12,24,12,9,9,9,24,0,0,24,0,0,0,24,9,9,24,15,12,12,0,24,12,12,24,9,0,24,18,15,24,18,3,3,24,21,0,24,0,0,0,0,0
149,29/05/2020,0,0,0,0,2,182922,8504,59.72,63.1,57.5,56.73,62.5,24,15,15,0,24,9,9,0,24,15,12,24,12,9,9,9,24,0,0,24,0,0,0,24,12,9,24,15,12,12,0,24,12,12,24,9,0,24,21,15,24,18,3,3,24,21,0,24,0,0,0,0,0
150,30/05/2020,0,0,0,0,2,183189,8530,59.72,63.1,57.5,56.73,62.5,24,15,15,0,24,9,9,0,24,15,12,24,12,9,9,9,24,0,0,24,0,0,0,24,12,12,24,15,12,12,0,24,12,12,24,9,0,24,21,18,24,18,3,3,24,21,0,24,0,0,0,0,0
151,31/05/2020,0,0,0,0,2,183410,8540,59.72,63.1,57.5,56.73,62.5,25,15,15,0,25,9,9,0,25,15,12,25,12,9,9,9,25,0,0,25,0,0,0,25,12,12,25,15,12,12,0,25,12,12,25,9,0,25,21,18,25,18,3,3,25,21,0,25,0,0,0,0,0
152,01/06/2020,0,0,0,0,2,183594,8555,59.72,63.1,57.5,56.73,62.5,25,15,15,0,25,9,9,0,25,15,12,25,12,12,12,12,25,0,0,25,0,0,0,25,12,12,25,15,12,12,0,25,12,12,25,9,0,25,21,18,25,21,3,3,25,21,0,25,0,0,0,0,0
153,02/06/2020,0,0,0,0,2,183879,8563,59.72,63.1,57.5,56.73,62.5,25,15,15,0,25,12,12,0,25,15,12,25,12,12,12,12,25,0,0,25,0,0,0,25,12,12,25,15,12,12,0,25,12,12,25,9,0,25,21,18,25,21,3,3,25,21,0,25,0,0,0,0,0
154,03/06/2020,0,0,0,0,2,184121,8602,59.72,63.1,57.5,56.73,62.5,25,15,15,0,25,12,12,0,25,15,12,25,12,12,12,12,25,0,0,25,0,0,0,25,12,12,25,15,12,12,0,25,12,12,25,9,0,25,21,18,25,21,3,3,25,21,0,25,0,0,0,0,0
155,04/06/2020,0,0,0,0,2,184472,8635,59.72,63.1,57.5,56.73,62.5,25,15,15,0,25,12,12,0,25,15,12,25,12,12,12,12,25,0,0,25,0,0,0,25,12,12,25,15,12,12,0,25,12,12,25,9,0,25,21,18,25,21,6,6,25,21,0,25,0,0,0,0,0
156,05/06/2020,0,0,0,0,2,184924,8658,59.72,63.1,57.5,56.73,62.5,25,15,15,0,25,12,12,0,25,15,12,25,12,12,12,12,25,0,0,25,0,0,0,25,12,12,25,15,12,12,0,25,12,12,25,9,0,25,21,18,25,21,6,6,25,21,0,25,0,0,0,0,0
157,06/06/2020,0,0,0,0,2,185450,8673,59.72,63.1,57.5,56.73,62.5,26,15,15,0,26,12,12,0,26,15,12,26,12,12,12,12,26,0,0,26,0,0,0,26,12,12,26,15,12,12,0,26,12,12,26,9,0,26,21,18,26,21,6,6,26,21,0,26,0,0,0,0,0
158,07/06/2020,0,0,0,0,2,185750,8685,59.72,63.1,57.5,56.73,62.5,26,15,15,0,26,12,12,0,26,15,12,26,12,12,12,12,26,0,0,26,0,0,0,26,12,12,26,15,12,12,0,26,12,12,26,9,0,26,21,18,26,21,6,6,26,21,0,26,0,0,0,0,0
159,08/06/2020,0,0,0,0,2,186109,8695,59.72,63.1,57.5,56.73,62.5,26,15,15,0,26,12,12,0,26,15,15,26,15,12,12,12,26,0,0,26,0,0,0,26,12,12,26,15,12,12,0,26,12,12,26,9,0,26,21,18,26,21,6,6,26,21,0,26,0,0,0,0,0
160,09/06/2020,0,0,0,0,2,186506,8736,59.72,63.1,57.5,56.73,62.5,26,15,15,0,26,12,12,0,26,15,15,26,15,12,12,12,26,0,0,26,0,0,0,26,12,12,26,15,12,12,0,26,12,12,26,9,0,26,21,18,26,21,6,6,26,21,0,26,0,0,0,0,0
161,10/06/2020,0,0,0,0,2,186522,8752,59.72,63.1,57.5,56.73,62.5,26,15,15,0,26,12,12,0,26,15,15,26,15,12,12,12,26,0,0,26,0,0,0,26,12,12,26,15,12,12,0,26,12,12,26,9,0,26,21,18,26,21,6,6,26,21,0,26,0,0,0,0,0
162,11/06/2020,0,0,0,0,2,186691,8772,59.72,63.1,57.5,56.73,62.5,26,15,15,0,26,12,12,0,26,15,15,26,15,12,12,12,26,0,0,26,0,0,0,26,12,12,26,15,12,12,0,26,12,12,26,9,0,26,21,18,26,21,6,6,26,21,0,26,0,0,0,0,0
163,12/06/2020,0,0,0,0,2,187226,8783,59.72,63.1,57.5,56.73,62.5,27,15,15,0,27,12,12,0,27,15,15,27,15,12,12,12,27,0,0,27,0,0,0,27,12,12,27,15,12,12,0,27,12,12,27,12,0,27,21,18,27,21,6,6,27,21,0,27,0,0,0,0,0
164,13/06/2020,0,0,0,0,2,187267,8793,59.72,63.1,57.5,56.73,62.5,27,18,18,0,27,12,12,0,27,15,15,27,15,12,12,12,27,0,0,27,0,0,0,27,12,12,27,15,12,12,0,27,12,12,27,12,0,27,21,18,27,21,6,6,27,21,0,27,0,0,0,0,0
165,14/06/2020,0,0,0,0,2,187518,8801,59.72,63.1,57.5,56.73,62.5,27,18,18,0,27,12,12,0,27,15,15,27,15,12,12,12,27,0,0,27,0,0,0,27,12,12,27,15,15,15,0,27,15,15,27,12,0,27,21,18,27,21,6,6,27,24,0,27,0,0,0,0,0
166,15/06/2020,0,0,0,0,2,187682,8807,59.72,63.1,60.83,60.58,62.5,27,18,18,0,27,12,12,0,27,15,15,27,15,12,12,12,27,0,0,27,0,0,0,27,12,12,27,18,15,15,0,27,15,15,27,12,0,27,21,18,27,21,6,6,27,24,0,27,0,0,0,0,0
167,16/06/2020,0,0,0.01,0,2,188252,8820,59.72,63.1,60.83,60.58,62.5,27,18,18,0,27,12,12,0,27,18,15,27,15,12,12,12,27,0,0,27,0,0,0,27,15,12,27,18,15,15,0,27,15,15,27,12,0,27,24,18,27,21,6,6,27,24,0,27,0,0,0,0,0
168,17/06/2020,28000000000,1740000000,0,340000000,2,188604,8851,59.72,63.1,60.83,60.58,62.5,27,18,18,0,27,12,12,0,27,18,15,27,15,12,12,12,27,0,0,27,0,0,0,27,15,15,27,18,15,15,0,27,15,15,27,12,0,27,24,21,27,21,6,6,27,24,0,27,0,0,0,0,0
169,18/06/2020,0,0,0,0,2,189817,8875,63.43,66.67,63.06,63.14,62.5,28,18,18,0,28,12,12,0,28,18,15,28,15,12,12,12,28,0,0,28,0,0,0,28,15,15,28,18,15,15,0,28,15,15,28,12,0,28,24,21,28,21,6,6,28,24,0,28,0,0,0,0,0
170,19/06/2020,0,0,0,0,2,190299,8887,63.43,66.67,63.06,63.14,62.5,28,18,18,0,28,12,12,0,28,18,15,28,15,15,15,15,28,0,0,28,0,0,0,28,15,15,28,18,15,15,0,28,15,15,28,12,0,28,24,21,28,24,6,6,28,24,0,28,0,0,0,0,0
171,20/06/2020,0,0,0,0,2,190670,8895,63.43,66.67,63.06,63.14,62.5,28,18,18,0,28,15,15,0,28,18,15,28,15,15,15,15,28,0,0,28,0,0,0,28,15,15,28,18,15,15,0,28,15,15,28,12,0,28,24,21,28,24,6,6,28,24,0,28,0,0,0,0,0
172,21/06/2020,0,0,0,0,2,191272,8895,63.43,66.67,63.06,63.14,62.5,28,18,18,0,28,15,15,0,28,18,15,28,15,15,15,15,28,0,0,28,0,0,0,28,15,15,28,18,15,15,0,28,15,15,28,12,0,28,24,21,28,24,6,6,28,24,0,28,0,0,0,0,0
